Time,Game Number,Round Number,Player,Action Type,Player Hand,Board,Possible Actions,Cards Action,Reward,Qvalues,Loss,Wrong Actions,Total Actions,Scores,Roles,Players Status,Agent Names,Performance Score
2021-05-24_08:31:14.697296,3,15,3,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  9 10 10 10 11]]",[4 0 0 0 0 0 0 0 0 0 0],True,[4],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[2 6 2 2],[1 0 3 2],"['' '' ('DISCARD', [6]) ('DISCARD', [4])]",,[]
2021-05-24_08:31:14.712975,3,15,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  9 10 10 10 11]]",[4 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[('PASS', [0]) '' ('DISCARD', [6]) ('DISCARD', [4])]",,[]
2021-05-24_08:31:14.728086,3,15,1,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  9 10 10 10 11]]",[4 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([6])]
 ['DISCARD' list([4])]]",,[]
2021-05-24_08:31:14.743833,3,15,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  9 10 10 10 11]]",[4 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([4])]]",,[]
2021-05-24_08:31:14.757492,3,15,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  9 10 10 10 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([4])]]",,[]
2021-05-24_08:31:14.771217,3,16,3,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[9 0 0 0 0 0 0 0 0 0 0],True,[9],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[2 6 2 2],[1 0 3 2],"['' '' '' ('DISCARD', [9])]",,[]
2021-05-24_08:31:14.785245,3,16,0,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[8 0 0 0 0 0 0 0 0 0 0],True,[8],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[2 6 2 2],[1 0 3 2],"[('DISCARD', [8]) '' '' ('DISCARD', [9])]",,[]
2021-05-24_08:31:14.801765,3,16,1,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  7 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[8 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[('DISCARD', [8]) ('PASS', [0]) '' ('DISCARD', [9])]",,[]
2021-05-24_08:31:14.816811,3,16,2,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[7],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['DISCARD' list([8])]
 ['PASS' list([0])]
 ['DISCARD' list([7])]
 ['DISCARD' list([9])]]",,[]
2021-05-24_08:31:14.830583,3,16,3,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['DISCARD' list([8])]
 ['PASS' list([0])]
 ['DISCARD' list([7])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:14.847249,3,16,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([7])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:14.860055,3,16,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([7])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:14.876213,3,17,2,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[11 11  0  0  0  0  0  0  0  0  0],True,"[11, 11]",0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[2 6 2 2],[1 0 3 2],"['' '' ('DISCARD', [11, 11]) '']",,[]
2021-05-24_08:31:14.894249,3,17,3,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[11 11  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"['' '' ('DISCARD', [11, 11]) ('PASS', [0])]",,[]
2021-05-24_08:31:14.910347,3,17,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[11 11  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[('PASS', [0]) '' ('DISCARD', [11, 11]) ('PASS', [0])]",,[]
2021-05-24_08:31:14.927682,3,17,1,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[11 11  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([11, 11])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:14.939764,3,17,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 10 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[2 6 2 2],[1 0 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([11, 11])]
 ['PASS' list([0])]]",,[]
